DOCID;DOCPOS;DOCTIME;ITEMID;SALES_VALUE;SALES_QUANTITY;PURCHASE_VALUE;PURCHASE_QUANTITY;CURRENCY;UNIT
0000001198;0001;2020-04-09 19:07:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000001198;0002;2020-04-09 19:07:10.000;ITM0000005;2.89;1;0;0;EUR;KG
0000001199;0001;2020-04-09 19:17:10.000;ITM0000007;26.01;9;0;0;EUR;PKG
0000001200;0001;2020-04-09 19:27:10.000;ITM0000005;14.45;5;0;0;EUR;KG
0000001201;0001;2020-04-09 19:37:10.000;ITM0000001;2.99;1;0;0;EUR;KG
0000001202;0001;2020-04-09 19:47:10.000;ITM0000004;8.34;6;0;0;EUR;KG
0000001203;0001;2020-04-09 19:57:10.000;ITM0000016;10.77;3;0;0;EUR;KG
0000001204;0001;2020-04-09 20:07:10.000;ITM0000019;23.94;6;0;0;EUR;KG
0000001204;0002;2020-04-09 20:07:10.000;ITM0000012;2.7;5;0;0;EUR;L
0000001205;0001;2020-04-09 20:17:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000001206;0001;2020-04-09 20:27:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000001207;0001;2020-04-09 20:37:10.000;ITM0000004;12.51;9;0;0;EUR;KG
0000001208;0001;2020-04-09 20:47:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000001209;0001;2020-04-09 20:57:10.000;ITM0000013;6.45;5;0;0;EUR;L
0000001210;0001;2020-04-09 21:07:10.000;ITM0000013;7.74;6;0;0;EUR;L
0000001210;0002;2020-04-09 21:07:10.000;ITM0000018;62.45;5;0;0;EUR;KG
0000001211;0001;2020-04-09 21:17:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000001211;0002;2020-04-09 21:17:10.000;ITM0000017;36.72;8;0;0;EUR;KG
0000001212;0001;2020-04-09 21:27:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000001213;0001;2020-04-09 21:37:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000001213;0002;2020-04-09 21:37:10.000;ITM0000012;4.86;9;0;0;EUR;L
0000001214;0001;2020-04-09 21:47:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000001214;0002;2020-04-09 21:47:10.000;ITM0000014;14.31;9;0;0;EUR;L
0000001215;0001;2020-04-09 21:57:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000001216;0001;2020-04-09 22:07:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000001217;0001;2020-04-09 22:17:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000001217;0002;2020-04-09 22:17:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000001218;0001;2020-04-09 22:27:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000001218;0002;2020-04-09 22:27:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000001219;0001;2020-04-09 22:37:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000001220;0001;2020-04-09 22:47:10.000;ITM0000012;4.32;8;0;0;EUR;L
0000001221;0001;2020-04-09 22:57:10.000;ITM0000014;12.72;8;0;0;EUR;L
0000001221;0002;2020-04-09 22:57:10.000;ITM0000016;17.95;5;0;0;EUR;KG
0000001222;0001;2020-04-09 23:07:10.000;ITM0000006;1.78;2;0;0;EUR;PKG
0000001223;0001;2020-04-09 23:17:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000001223;0002;2020-04-09 23:17:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000001224;0001;2020-04-09 23:27:10.000;ITM0000003;13.41;9;0;0;EUR;KG
0000001224;0002;2020-04-09 23:27:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000001225;0001;2020-04-09 23:37:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000001226;0001;2020-04-09 23:47:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000001227;0001;2020-04-09 23:57:10.000;ITM0000018;99.92;8;0;0;EUR;KG
0000001228;0001;2020-04-10 00:07:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000001229;0001;2020-04-10 00:17:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000001230;0001;2020-04-10 00:27:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000001231;0001;2020-04-10 00:37:10.000;ITM0000006;1.78;2;0;0;EUR;PKG
0000001231;0002;2020-04-10 00:37:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000001232;0001;2020-04-10 00:47:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000001232;0002;2020-04-10 00:47:10.000;ITM0000020;23.67;3;0;0;EUR;KG
0000001233;0001;2020-04-10 00:57:10.000;ITM0000016;32.31;9;0;0;EUR;KG
0000001234;0001;2020-04-10 01:07:10.000;ITM0000005;17.34;6;0;0;EUR;KG
0000001234;0002;2020-04-10 01:07:10.000;ITM0000004;9.73;7;0;0;EUR;KG
0000001235;0001;2020-04-10 01:17:10.000;ITM0000019;23.94;6;0;0;EUR;KG
0000001235;0002;2020-04-10 01:17:10.000;ITM0000009;11.95;5;0;0;EUR;PKG
0000001236;0001;2020-04-10 01:27:10.000;ITM0000013;9.03;7;0;0;EUR;L
0000001237;0001;2020-04-10 01:37:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000001238;0001;2020-04-10 01:47:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000001239;0001;2020-04-10 01:57:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000001239;0002;2020-04-10 01:57:10.000;ITM0000007;14.45;5;0;0;EUR;PKG
0000001240;0001;2020-04-10 02:07:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000001240;0002;2020-04-10 02:07:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000001241;0001;2020-04-10 02:17:10.000;ITM0000011;3.51;9;0;0;EUR;L
0000001242;0001;2020-04-10 02:27:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000001243;0001;2020-04-10 02:37:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000001243;0002;2020-04-10 02:37:10.000;ITM0000020;23.67;3;0;0;EUR;KG
0000001244;0001;2020-04-10 02:47:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000001244;0002;2020-04-10 02:47:10.000;ITM0000006;2.67;3;0;0;EUR;PKG
0000001245;0001;2020-04-10 02:57:10.000;ITM0000018;24.98;2;0;0;EUR;KG
0000001245;0002;2020-04-10 02:57:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000001246;0001;2020-04-10 03:07:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000001246;0002;2020-04-10 03:07:10.000;ITM0000018;74.94;6;0;0;EUR;KG
0000001247;0001;2020-04-10 03:17:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000001247;0002;2020-04-10 03:17:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000001248;0001;2020-04-10 03:27:10.000;ITM0000013;1.29;1;0;0;EUR;L
0000001248;0002;2020-04-10 03:27:10.000;ITM0000004;8.34;6;0;0;EUR;KG
0000001249;0001;2020-04-10 03:37:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000001250;0001;2020-04-10 03:47:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000001251;0001;2020-04-10 03:57:10.000;ITM0000013;9.03;7;0;0;EUR;L
0000001251;0002;2020-04-10 03:57:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000001252;0001;2020-04-10 04:07:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000001253;0001;2020-04-10 04:17:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000001254;0001;2020-04-10 04:27:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000001254;0002;2020-04-10 04:27:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000001255;0001;2020-04-10 04:37:10.000;ITM0000008;15.54;6;0;0;EUR;PKG
0000001255;0002;2020-04-10 04:37:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000001256;0001;2020-04-10 04:47:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000001256;0002;2020-04-10 04:47:10.000;ITM0000011;2.34;6;0;0;EUR;L
0000001257;0001;2020-04-10 04:57:10.000;ITM0000013;10.32;8;0;0;EUR;L
0000001258;0001;2020-04-10 05:07:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000001259;0001;2020-04-10 05:17:10.000;ITM0000012;0.54;1;0;0;EUR;L
0000001260;0001;2020-04-10 05:27:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000001261;0001;2020-04-10 05:37:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000001261;0002;2020-04-10 05:37:10.000;ITM0000013;6.45;5;0;0;EUR;L
0000001262;0001;2020-04-10 05:47:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000001262;0002;2020-04-10 05:47:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000001263;0001;2020-04-10 05:57:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000001264;0001;2020-04-10 06:07:10.000;ITM0000013;1.29;1;0;0;EUR;L
0000001264;0002;2020-04-10 06:07:10.000;ITM0000011;2.73;7;0;0;EUR;L
0000001265;0001;2020-04-10 06:17:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000001266;0001;2020-04-10 06:27:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000001267;0001;2020-04-10 06:37:10.000;ITM0000008;18.13;7;0;0;EUR;PKG
0000001268;0001;2020-04-10 06:47:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000001269;0001;2020-04-10 06:57:10.000;ITM0000007;11.56;4;0;0;EUR;PKG
0000001270;0001;2020-04-10 07:07:10.000;ITM0000008;10.36;4;0;0;EUR;PKG
0000001270;0002;2020-04-10 07:07:10.000;ITM0000020;47.34;6;0;0;EUR;KG
0000001271;0001;2020-04-10 07:17:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000001271;0002;2020-04-10 07:17:10.000;ITM0000014;3.18;2;0;0;EUR;L
0000001272;0001;2020-04-10 07:27:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000001272;0002;2020-04-10 07:27:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000001273;0001;2020-04-10 07:37:10.000;ITM0000014;14.31;9;0;0;EUR;L
0000001274;0001;2020-04-10 07:47:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000001275;0001;2020-04-10 07:57:10.000;ITM0000011;2.34;6;0;0;EUR;L
0000001276;0001;2020-04-10 08:07:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000001276;0002;2020-04-10 08:07:10.000;ITM0000018;62.45;5;0;0;EUR;KG
0000001277;0001;2020-04-10 08:17:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000001278;0001;2020-04-10 08:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000001278;0002;2020-04-10 08:27:10.000;ITM0000001;11.96;4;0;0;EUR;KG
0000001279;0001;2020-04-10 08:37:10.000;ITM0000004;4.17;3;0;0;EUR;KG
0000001280;0001;2020-04-10 08:47:10.000;ITM0000005;2.89;1;0;0;EUR;KG
0000001280;0002;2020-04-10 08:47:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000001281;0001;2020-04-10 08:57:10.000;ITM0000009;21.51;9;0;0;EUR;PKG
0000001281;0002;2020-04-10 08:57:10.000;ITM0000001;5.98;2;0;0;EUR;KG
0000001282;0001;2020-04-10 09:07:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000001283;0001;2020-04-10 09:17:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000001284;0001;2020-04-10 09:27:10.000;ITM0000013;7.74;6;0;0;EUR;L
0000001285;0001;2020-04-10 09:37:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000001285;0002;2020-04-10 09:37:10.000;ITM0000007;14.45;5;0;0;EUR;PKG
0000001286;0001;2020-04-10 09:47:10.000;ITM0000006;1.78;2;0;0;EUR;PKG
0000001286;0002;2020-04-10 09:47:10.000;ITM0000007;20.23;7;0;0;EUR;PKG
0000001287;0001;2020-04-10 09:57:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000001288;0001;2020-04-10 10:07:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000001288;0002;2020-04-10 10:07:10.000;ITM0000011;1.17;3;0;0;EUR;L
0000001289;0001;2020-04-10 10:17:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000001289;0002;2020-04-10 10:17:10.000;ITM0000006;7.12;8;0;0;EUR;PKG
0000001290;0001;2020-04-10 10:27:10.000;ITM0000013;6.45;5;0;0;EUR;L
0000001291;0001;2020-04-10 10:37:10.000;ITM0000005;8.67;3;0;0;EUR;KG
0000001291;0002;2020-04-10 10:37:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000001292;0001;2020-04-10 10:47:10.000;ITM0000020;63.12;8;0;0;EUR;KG
0000001292;0002;2020-04-10 10:47:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000001293;0001;2020-04-10 10:57:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000001293;0002;2020-04-10 10:57:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000001294;0001;2020-04-10 11:07:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000001295;0001;2020-04-10 11:17:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000001295;0002;2020-04-10 11:17:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000001296;0001;2020-04-10 11:27:10.000;ITM0000020;71.01;9;0;0;EUR;KG
0000001296;0002;2020-04-10 11:27:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000001297;0001;2020-04-10 11:37:10.000;ITM0000013;5.16;4;0;0;EUR;L
0000001298;0001;2020-04-10 11:47:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000001298;0002;2020-04-10 11:47:10.000;ITM0000011;1.95;5;0;0;EUR;L
0000001299;0001;2020-04-10 11:57:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000001300;0001;2020-04-10 12:07:10.000;ITM0000009;21.51;9;0;0;EUR;PKG
0000001301;0001;2020-04-10 12:17:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000001302;0001;2020-04-10 12:27:10.000;ITM0000005;14.45;5;0;0;EUR;KG
0000001303;0001;2020-04-10 12:37:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000001303;0002;2020-04-10 12:37:10.000;ITM0000006;0.89;1;0;0;EUR;PKG
0000001304;0001;2020-04-10 12:47:10.000;ITM0000007;20.23;7;0;0;EUR;PKG
0000001304;0002;2020-04-10 12:47:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000001305;0001;2020-04-10 12:57:10.000;ITM0000007;8.67;3;0;0;EUR;PKG
0000001305;0002;2020-04-10 12:57:10.000;ITM0000016;14.36;4;0;0;EUR;KG
0000001306;0001;2020-04-10 13:07:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000001307;0001;2020-04-10 13:17:10.000;ITM0000018;112.41;9;0;0;EUR;KG
0000001307;0002;2020-04-10 13:17:10.000;ITM0000018;112.41;9;0;0;EUR;KG
0000001308;0001;2020-04-10 13:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000001309;0001;2020-04-10 13:37:10.000;ITM0000006;2.67;3;0;0;EUR;PKG
0000001310;0001;2020-04-10 13:47:10.000;ITM0000012;4.32;8;0;0;EUR;L
0000001310;0002;2020-04-10 13:47:10.000;ITM0000016;28.72;8;0;0;EUR;KG
0000001311;0001;2020-04-10 13:57:10.000;ITM0000017;9.18;2;0;0;EUR;KG
0000001311;0002;2020-04-10 13:57:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000001312;0001;2020-04-10 14:07:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000001312;0002;2020-04-10 14:07:10.000;ITM0000017;22.95;5;0;0;EUR;KG
0000001313;0001;2020-04-10 14:17:10.000;ITM0000015;6.87;3;0;0;EUR;L
0000001313;0002;2020-04-10 14:17:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000001314;0001;2020-04-10 14:27:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000001314;0002;2020-04-10 14:27:10.000;ITM0000019;7.98;2;0;0;EUR;KG
0000001315;0001;2020-04-10 14:37:10.000;ITM0000009;19.12;8;0;0;EUR;PKG
0000001316;0001;2020-04-10 14:47:10.000;ITM0000020;55.23;7;0;0;EUR;KG
0000001316;0002;2020-04-10 14:47:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000001317;0001;2020-04-10 14:57:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000001318;0001;2020-04-10 15:07:10.000;ITM0000011;1.17;3;0;0;EUR;L
0000001319;0001;2020-04-10 15:17:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000001320;0001;2020-04-10 15:27:10.000;ITM0000017;36.72;8;0;0;EUR;KG
0000001321;0001;2020-04-10 15:37:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000001321;0002;2020-04-10 15:37:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000001322;0001;2020-04-10 15:47:10.000;ITM0000005;8.67;3;0;0;EUR;KG
0000001323;0001;2020-04-10 15:57:10.000;ITM0000012;2.7;5;0;0;EUR;L
0000001324;0001;2020-04-10 16:07:10.000;ITM0000007;20.23;7;0;0;EUR;PKG
0000001324;0002;2020-04-10 16:07:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000001325;0001;2020-04-10 16:17:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000001326;0001;2020-04-10 16:27:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000001326;0002;2020-04-10 16:27:10.000;ITM0000006;3.56;4;0;0;EUR;PKG
0000001327;0001;2020-04-10 16:37:10.000;ITM0000001;2.99;1;0;0;EUR;KG
0000001328;0001;2020-04-10 16:47:10.000;ITM0000003;8.94;6;0;0;EUR;KG
0000001329;0001;2020-04-10 16:57:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000001329;0002;2020-04-10 16:57:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000001330;0001;2020-04-10 17:07:10.000;ITM0000003;13.41;9;0;0;EUR;KG
0000001330;0002;2020-04-10 17:07:10.000;ITM0000005;23.12;8;0;0;EUR;KG
0000001331;0001;2020-04-10 17:17:10.000;ITM0000007;20.23;7;0;0;EUR;PKG
0000001332;0001;2020-04-10 17:27:10.000;ITM0000009;11.95;5;0;0;EUR;PKG
0000001333;0001;2020-04-10 17:37:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000001334;0001;2020-04-10 17:47:10.000;ITM0000005;14.45;5;0;0;EUR;KG
0000001335;0001;2020-04-10 17:57:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000001335;0002;2020-04-10 17:57:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000001336;0001;2020-04-10 18:07:10.000;ITM0000006;0.89;1;0;0;EUR;PKG
0000001337;0001;2020-04-10 18:17:10.000;ITM0000005;8.67;3;0;0;EUR;KG
0000001337;0002;2020-04-10 18:17:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000001338;0001;2020-04-10 18:27:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000001338;0002;2020-04-10 18:27:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000001339;0001;2020-04-10 18:37:10.000;ITM0000014;6.36;4;0;0;EUR;L
0000001340;0001;2020-04-10 18:47:10.000;ITM0000020;31.56;4;0;0;EUR;KG
0000001341;0001;2020-04-10 18:57:10.000;ITM0000014;11.13;7;0;0;EUR;L
0000001341;0002;2020-04-10 18:57:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000001342;0001;2020-04-10 19:07:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000001342;0002;2020-04-10 19:07:10.000;ITM0000018;87.43;7;0;0;EUR;KG
0000001343;0001;2020-04-10 19:17:10.000;ITM0000005;8.67;3;0;0;EUR;KG
0000001343;0002;2020-04-10 19:17:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000001344;0001;2020-04-10 19:27:10.000;ITM0000005;23.12;8;0;0;EUR;KG
0000001344;0002;2020-04-10 19:27:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000001345;0001;2020-04-10 19:37:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000001346;0001;2020-04-10 19:47:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000001346;0002;2020-04-10 19:47:10.000;ITM0000020;47.34;6;0;0;EUR;KG
0000001347;0001;2020-04-10 19:57:10.000;ITM0000001;23.92;8;0;0;EUR;KG
0000001348;0001;2020-04-10 20:07:10.000;ITM0000008;12.95;5;0;0;EUR;PKG
0000001348;0002;2020-04-10 20:07:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000001349;0001;2020-04-10 20:17:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000001350;0001;2020-04-10 20:27:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000001351;0001;2020-04-10 20:37:10.000;ITM0000018;24.98;2;0;0;EUR;KG
0000001351;0002;2020-04-10 20:37:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000001352;0001;2020-04-10 20:47:10.000;ITM0000013;5.16;4;0;0;EUR;L
0000001353;0001;2020-04-10 20:57:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000001354;0001;2020-04-10 21:07:10.000;ITM0000013;9.03;7;0;0;EUR;L
0000001354;0002;2020-04-10 21:07:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000001355;0001;2020-04-10 21:17:10.000;ITM0000013;9.03;7;0;0;EUR;L
0000001355;0002;2020-04-10 21:17:10.000;ITM0000018;62.45;5;0;0;EUR;KG
0000001356;0001;2020-04-10 21:27:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000001356;0002;2020-04-10 21:27:10.000;ITM0000008;18.13;7;0;0;EUR;PKG
0000001357;0001;2020-04-10 21:37:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000001357;0002;2020-04-10 21:37:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000001358;0001;2020-04-10 21:47:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000001359;0001;2020-04-10 21:57:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000001359;0002;2020-04-10 21:57:10.000;ITM0000020;39.45;5;0;0;EUR;KG
0000001360;0001;2020-04-10 22:07:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000001360;0002;2020-04-10 22:07:10.000;ITM0000018;74.94;6;0;0;EUR;KG
0000001361;0001;2020-04-10 22:17:10.000;ITM0000016;17.95;5;0;0;EUR;KG
0000001362;0001;2020-04-10 22:27:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000001362;0002;2020-04-10 22:27:10.000;ITM0000016;32.31;9;0;0;EUR;KG
0000001363;0001;2020-04-10 22:37:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000001364;0001;2020-04-10 22:47:10.000;ITM0000018;62.45;5;0;0;EUR;KG
0000001364;0002;2020-04-10 22:47:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000001365;0001;2020-04-10 22:57:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000001366;0001;2020-04-10 23:07:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000001367;0001;2020-04-10 23:17:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000001368;0001;2020-04-10 23:27:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000001368;0002;2020-04-10 23:27:10.000;ITM0000017;9.18;2;0;0;EUR;KG
0000001369;0001;2020-04-10 23:37:10.000;ITM0000015;6.87;3;0;0;EUR;L
0000001370;0001;2020-04-10 23:47:10.000;ITM0000015;20.61;9;0;0;EUR;L
0000001370;0002;2020-04-10 23:47:10.000;ITM0000001;5.98;2;0;0;EUR;KG
0000001371;0001;2020-04-10 23:57:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000001372;0001;2020-04-11 00:07:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000001372;0002;2020-04-11 00:07:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000001373;0001;2020-04-11 00:17:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000001374;0001;2020-04-11 00:27:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000001375;0001;2020-04-11 00:37:10.000;ITM0000007;11.56;4;0;0;EUR;PKG
0000001375;0002;2020-04-11 00:37:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000001376;0001;2020-04-11 00:47:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000001377;0001;2020-04-11 00:57:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000001377;0002;2020-04-11 00:57:10.000;ITM0000020;71.01;9;0;0;EUR;KG
0000001378;0001;2020-04-11 01:07:10.000;ITM0000009;19.12;8;0;0;EUR;PKG
0000001378;0002;2020-04-11 01:07:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000001379;0001;2020-04-11 01:17:10.000;ITM0000017;9.18;2;0;0;EUR;KG
0000001380;0001;2020-04-11 01:27:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000001381;0001;2020-04-11 01:37:10.000;ITM0000017;32.13;7;0;0;EUR;KG
0000001381;0002;2020-04-11 01:37:10.000;ITM0000018;12.49;1;0;0;EUR;KG
0000001382;0001;2020-04-11 01:47:10.000;ITM0000001;5.98;2;0;0;EUR;KG
0000001383;0001;2020-04-11 01:57:10.000;ITM0000009;19.12;8;0;0;EUR;PKG
0000001383;0002;2020-04-11 01:57:10.000;ITM0000008;20.72;8;0;0;EUR;PKG
0000001384;0001;2020-04-11 02:07:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000001385;0001;2020-04-11 02:17:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000001386;0001;2020-04-11 02:27:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000001386;0002;2020-04-11 02:27:10.000;ITM0000015;13.74;6;0;0;EUR;L
0000001387;0001;2020-04-11 02:37:10.000;ITM0000009;19.12;8;0;0;EUR;PKG
0000001388;0001;2020-04-11 02:47:10.000;ITM0000012;4.86;9;0;0;EUR;L
0000001389;0001;2020-04-11 02:57:10.000;ITM0000015;6.87;3;0;0;EUR;L
0000001389;0002;2020-04-11 02:57:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000001390;0001;2020-04-11 03:07:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000001390;0002;2020-04-11 03:07:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000001391;0001;2020-04-11 03:17:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000001392;0001;2020-04-11 03:27:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000001392;0002;2020-04-11 03:27:10.000;ITM0000009;21.51;9;0;0;EUR;PKG
0000001393;0001;2020-04-11 03:37:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000001393;0002;2020-04-11 03:37:10.000;ITM0000013;1.29;1;0;0;EUR;L
0000001394;0001;2020-04-11 03:47:10.000;ITM0000015;6.87;3;0;0;EUR;L
0000001395;0001;2020-04-11 03:57:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000001395;0002;2020-04-11 03:57:10.000;ITM0000011;1.95;5;0;0;EUR;L
0000001396;0001;2020-04-11 04:07:10.000;ITM0000011;0.39;1;0;0;EUR;L
0000001396;0002;2020-04-11 04:07:10.000;ITM0000009;19.12;8;0;0;EUR;PKG
0000001397;0001;2020-04-11 04:17:10.000;ITM0000016;32.31;9;0;0;EUR;KG
0000001398;0001;2020-04-11 04:27:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
